SMILES,Scaffold,R-groups,NLL
[CH3:0][c:0]1c(NS(=O)(=O)c2ccc[c:2]([CH3:2])[c:1]2[CH3:1])cccc1-c1ncsc1-c1ccncn1,[*]c1c(-c2c(-c3ccncn3)scn2)cccc1NS(=O)(c1c([*])c([*])ccc1)=O,*C|C*|*C,3.467028856277466
O=S(=O)(Nc1cccc(-c2ncsc2-c2ccncn2)[c:1]1[CH3:1])c1c[c:0]([C:0](F)(F)F)c[c:2]([C:2](F)(F)F)c1,c1c([*])cc(S(Nc2cccc(-c3c(-c4ccncn4)scn3)c2[*])(=O)=O)cc1[*],C(F)(*)(F)F|C*|FC(F)(F)*,9.456477165222168
C[NH:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)c(-c2ncn[c:2]([NH:2]C)[c:1]2[CH3:1])s1,c1cc(NS(=O)(c2ccccc2)=O)cc(-c2nc([*])sc2-c2c([*])c([*])ncn2)c1,N(C)*|*C|CN*,9.214900016784668
[NH2:0][c:0]1nc[c:1]([C:1](F)(F)F)c(-c2s[c:2]([N:2]3CCOCC3)nc2-c2cccc(NS(=O)(=O)c3ccccc3)c2)n1,c1(S(=O)(=O)Nc2cc(-c3c(-c4nc([*])ncc4[*])sc([*])n3)ccc2)ccccc1,N*|FC(*)(F)F|N1(*)CCOCC1,10.70180892944336
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1n[c:2]([CH2:2]C(N)=O)sc1-c1ncnc[c:1]1-[c:1]1cncc(F)c1,[*]c1c(-c2c(-c3ncncc3[*])sc([*])n2)cc(NS(=O)(c2ccccc2)=O)cc1,*C|n1cc(*)cc(F)c1|C(*)C(N)=O,14.798933029174805
COc1cc[c:2](-[c:2]2cncnc2-c2s[c:1](-[c:1]3ccccc3OC)nc2-c2c[c:0]([CH3:0])cc(NS(=O)(=O)c3ccccc3)c2)cc1OC,[*]c1cc(-c2nc([*])sc2-c2ncncc2[*])cc(NS(=O)(=O)c2ccccc2)c1,C*|COc1c(*)cccc1|*c1cc(OC)c(OC)cc1,17.141489028930664
O=S(=O)(Nc1cccc(-c2n[c:1]([CH3:1])sc2-c2ncnc[c:0]2[CH2:0]c2ccc(-c3ccccc3)cn2)c1)c1cccc[c:2]1[CH3:2],S(Nc1cc(-c2c(-c3c([*])cncn3)sc([*])n2)ccc1)(c1c([*])cccc1)(=O)=O,c1(-c2ccccc2)ccc(C*)nc1|C*|C*,11.3118896484375
COCCCc1ccc[c:0](-[c:0]2cncnc2-c2s[c:1]([N:1]3CCOCC3)nc2-c2cccc(NS(=O)(=O)c3ccc[c:2]([CH3:2])c3)c2)c1,c1ncc([*])c(-c2sc([*])nc2-c2cc(NS(=O)(=O)c3cc([*])ccc3)ccc2)n1,c1cc(CCCOC)cc(*)c1|C1OCCN(*)C1|C*,19.938125610351562
CC[NH:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3cc[c:0]([CH3:0])cc3)c2)c(-c2ncnc[c:2]2[CH2:2]C)s1,c1([*])ccc(S(=O)(=O)Nc2cc(-c3nc([*])sc3-c3ncncc3[*])ccc2)cc1,C*|CCN*|CC*,7.856424331665039
CN1Cc2cc[c:2](-[c:2]3cc(-c4s[c:0]([NH2:0])nc4-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[c:1](-[c:1]4cnccn4)n3)cc2C1=O,c1(-c2c(-c3cc(NS(c4ccccc4)(=O)=O)ccc3)nc([*])s2)nc([*])nc([*])c1,N*|c1(*)nccnc1|CN1C(=O)c2c(ccc(*)c2)C1,19.91457748413086
CC[NH:1][c:1]1nc(-c2c[c:0]([CH3:0])cc(NS(=O)(=O)c3ccccc3)c2)c(-c2c[c:2]([NH2:2])ncn2)s1,c1([*])cc(NS(=O)(c2ccccc2)=O)cc(-c2nc([*])sc2-c2cc([*])ncn2)c1,C*|CCN*|*N,6.028106212615967
CC(C)(C)[NH:0][c:0]1cc(-c2s[c:1]([NH:1]C)nc2-c2cc[c:2]([CH3:2])c(NS(=O)(=O)c3ccccc3)c2)ncn1,c1nc([*])cc(-c2sc([*])nc2-c2ccc([*])c(NS(c3ccccc3)(=O)=O)c2)n1,CC(N*)(C)C|N(C)*|C*,14.377104759216309
CC[NH:2][c:2]1nc(-c2cccc(NS(=O)(=O)c3cccc[c:1]3[CH3:1])c2)c(-c2c[c:0]([N:0]3CCCCC3)ncn2)s1,s1c(-c2ncnc([*])c2)c(-c2cccc(NS(c3ccccc3[*])(=O)=O)c2)nc1[*],C1CCCN(*)C1|*C|N(*)CC,14.448786735534668
O=S(=O)(Nc1cccc(-c2n[c:1]([CH3:1])sc2-c2c[c:2]([NH2:2])ncn2)c1)c1ccc[c:0]([C:0](F)(F)F)c1,c1c(NS(c2cccc([*])c2)(=O)=O)cccc1-c1nc([*])sc1-c1ncnc([*])c1,FC(*)(F)F|C*|N*,6.7339324951171875
O=S(=O)(Nc1cccc(-c2n[c:2]([N:2]3CCOCC3)sc2-c2c[c:1]([NH:1]c3cccc(OC(F)(F)F)c3)ncn2)c1)c1cc[c:0]([C:0](F)(F)F)cc1,c1c(NS(c2ccc([*])cc2)(=O)=O)cc(-c2c(-c3ncnc([*])c3)sc([*])n2)cc1,C(F)(*)(F)F|*Nc1cccc(OC(F)(F)F)c1|C1CN(*)CCO1,16.11669921875
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cccc1-c1n[c:1]([NH2:1])sc1-c1c[c:2]([NH2:2])ncn1,c1(-c2c(-c3c([*])c(NS(c4ccccc4)(=O)=O)ccc3)nc([*])s2)ncnc([*])c1,C*|N*|*N,4.1039533615112305
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1n[c:2]([N:2]2CCOCC2)sc1-c1ccn[c:1]([N:1](C)C)n1,O=S(=O)(Nc1ccc([*])c(-c2c(-c3nc([*])ncc3)sc([*])n2)c1)c1ccccc1,*C|CN(*)C|C1N(*)CCOC1,10.721761703491211
CC(c1ccc([NH:0][c:0]2nccc(-c3s[c:1]([N:1]4CCOCC4)nc3-c3cc(NS(=O)(=O)c4ccccc4)c[c:2]([CH3:2])c3)n2)cc1)N(C)C,c1(-c2c(-c3nc([*])ncc3)sc([*])n2)cc(NS(=O)(c2ccccc2)=O)cc([*])c1,N(C(C)c1ccc(N*)cc1)(C)C|C1N(*)CCOC1|*C,15.193249702453613
[CH3:0][c:0]1ccc(-c2n[c:1]([CH2:1]C)sc2-c2ccn[c:2]([NH:2]c3cnn(C4CCN(C(=O)Nc5ccccc5)CC4)c3)n2)cc1NS(=O)(=O)c1ccccc1,c1([*])c(NS(=O)(=O)c2ccccc2)cc(-c2nc([*])sc2-c2ccnc([*])n2)cc1,*C|C(C)*|*Nc1cn(C2CCN(C(=O)Nc3ccccc3)CC2)nc1,21.687454223632812
CC(C)(C[NH:0][c:0]1nccc(-c2s[c:1]([N:1]3CCOCC3)nc2-c2cccc(NS(=O)(=O)c3cccc[c:2]3-[c:2]3cccc(F)c3)c2)n1)CN1CCOCC1,c1c(S(Nc2cccc(-c3c(-c4nc([*])ncc4)sc([*])n3)c2)(=O)=O)c([*])ccc1,N1(CC(CN*)(C)C)CCOCC1|C1N(*)CCOC1|c1c(*)cccc1F,28.586503982543945
C[CH2:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)c2)c(-c2ccn[c:1]([CH:1](C)C)n2)s1,c1([*])sc(-c2nc([*])ncc2)c(-c2cccc(NS(=O)(c3cc([*])ccc3)=O)c2)n1,CC*|C(C)(C)*|C(F)(F)(F)*,8.984371185302734
CC(C)[NH:2][c:2]1nccc(-c2s[c:1]([CH2:1]C)nc2-c2cccc(NS(=O)(=O)c3cc[c:0]([C:0](F)(F)F)cc3)c2)n1,c1c(NS(=O)(=O)c2ccc([*])cc2)cc(-c2nc([*])sc2-c2ccnc([*])n2)cc1,*C(F)(F)F|*CC|CC(C)N*,8.609877586364746
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cccc1-c1n[c:1]([CH2:1]C)sc1-c1ccn[c:2]([NH2:2])n1,c1(-c2c(-c3c([*])c(NS(=O)(c4ccccc4)=O)ccc3)nc([*])s2)nc([*])ncc1,*C|CC*|N*,4.913005352020264
C[NH:2][c:2]1nc(-c2cc(NS(=O)(=O)c3ccccc3)c[c:0]([N:0]3CCOCC3)[c:1]2-[c:1]2ccc(N)cc2)c(-c2ccncn2)s1,c1(-c2cc(NS(=O)(=O)c3ccccc3)cc([*])c2[*])c(-c2ncncc2)sc([*])n1,C1OCCN(*)C1|c1c(N)ccc(*)c1|N(*)C,18.152883529663086
[NH2:0][c:0]1nc(-c2cc(NS(=O)(=O)c3ccccc3)[c:2]([CH3:2])c[c:1]2[CH3:1])c(-c2ccncn2)s1,c1(NS(=O)(=O)c2ccccc2)cc(-c2c(-c3ncncc3)sc([*])n2)c([*])cc1[*],N*|*C|*C,4.225794315338135
O=S(=O)(Nc1cc[c:1]([CH3:1])c(-c2n[c:2]([N:2]3CCCCC3)sc2-c2ccncn2)c1)c1cccc[c:0]1[C:0](F)(F)F,c1(NS(=O)(c2c([*])cccc2)=O)ccc([*])c(-c2nc([*])sc2-c2ncncc2)c1,FC(F)(F)*|C*|C1CCN(*)CC1,12.412261009216309
C[C:0](C)(C)[c:0]1ccc(S(=O)(=O)Nc2cc[c:1]([CH3:1])c(-c3n[c:2]([N:2]4CCOCC4)sc3-c3ccncn3)c2)cc1,c1(-c2cc(NS(=O)(c3ccc([*])cc3)=O)ccc2[*])c(-c2ccncn2)sc([*])n1,C(C)(*)(C)C|*C|C1OCCN(*)C1,8.297340393066406
O=S(=O)(Nc1cc[c:1]([CH3:1])c(-c2n[c:0]([N:0]3CCOCC3)sc2-c2ccncn2)[c:2]1[CH3:2])c1ccccc1,n1cnccc1-c1sc([*])nc1-c1c([*])ccc(NS(=O)(=O)c2ccccc2)c1[*],C1N(*)CCOC1|*C|*C,5.165655612945557
O=S(=O)(Nc1cc(-c2n[c:2]([CH:2]3CC3)sc2-c2ccncn2)c[c:0]([C:0](F)(F)F)c1)c1cccc[c:1]1[CH3:1],c1(-c2c(-c3cc([*])cc(NS(=O)(=O)c4c([*])cccc4)c3)nc([*])s2)ccncn1,FC(*)(F)F|*C|C1C(*)C1,8.266376495361328
O=S(=O)(Nc1cc(-c2n[c:2]([N:2]3CCOCC3)sc2-c2ccncn2)c[c:1]([CH3:1])c1)c1ccc[c:0]([C:0](F)(F)F)c1,c1c(NS(=O)(=O)c2cc([*])ccc2)cc([*])cc1-c1nc([*])sc1-c1ncncc1,C(F)(F)(F)*|C*|C1OCCN(*)C1,7.037080764770508
[CH3:0][c:0]1cc(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)cc(-c2n[c:2]([CH3:2])sc2-c2ccncn2)c1,c1(-c2c(-c3cc([*])cc(NS(=O)(c4ccc([*])cc4)=O)c3)nc([*])s2)ncncc1,*C|C*|*C,2.834953784942627
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)[c:2]([CH3:2])c(-c2n[c:1]([N:1]3CCOCC3)sc2-c2ccncn2)c1,O=S(=O)(c1ccccc1)Nc1cc([*])cc(-c2c(-c3ncncc3)sc([*])n2)c1[*],C*|N1(*)CCOCC1|*C,5.070062160491943
CN1CC[N:0]([c:0]2ccc(-c3n[c:1]([C:1](F)(F)F)sc3-c3ccncn3)cc2NS(=O)(=O)c2ccc[c:2]([C:2](F)(F)F)c2)CC1,c1(S(=O)(=O)Nc2c([*])ccc(-c3c(-c4ccncn4)sc([*])n3)c2)cc([*])ccc1,C1CN(*)CCN1C|*C(F)(F)F|*C(F)(F)F,10.550309181213379
[CH3:0][c:0]1nc(-c2cc[c:2]([N:2]3CCCCC3)c(NS(=O)(=O)c3cc[c:1]([CH3:1])cc3)c2)c(-c2ccncn2)s1,c1([*])sc(-c2ncncc2)c(-c2cc(NS(c3ccc([*])cc3)(=O)=O)c([*])cc2)n1,C*|*C|C1CCN(*)CC1,9.812847137451172
[CH3:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3cccc[c:1]3[CH3:1])[c:2]2[CH3:2])c(-c2ccncn2)s1,[*]c1nc(-c2cccc(NS(c3ccccc3[*])(=O)=O)c2[*])c(-c2ccncn2)s1,C*|*C|*C,4.619597911834717
O=S(=O)(Nc1cccc(-c2n[c:0](-[c:0]3cccs3)sc2-c2ccncn2)c1)c1cc[c:1]([CH3:1])[c:2]([CH3:2])c1,c1(-c2c(-c3ccncn3)sc([*])n2)cccc(NS(=O)(=O)c2ccc([*])c([*])c2)c1,*c1sccc1|C*|*C,11.65211009979248
O=S(=O)(Nc1cccc(-c2n[c:2]([NH2:2])sc2-c2ccncn2)c1)c1c[c:0]([C:0](F)(F)F)c[c:1]([C:1](F)(F)F)c1,s1c(-c2ncncc2)c(-c2cccc(NS(c3cc([*])cc([*])c3)(=O)=O)c2)nc1[*],*C(F)(F)F|C(F)(F)(F)*|N*,6.760504245758057
O=S(=O)(Nc1cccc(-c2n[c:0](-[c:0]3ccc[nH]3)sc2-c2ccncn2)[c:1]1[CH3:1])c1ccc[c:2]([NH2:2])c1,c1ccc(-c2c(-c3ccncn3)sc([*])n2)c([*])c1NS(=O)(=O)c1cccc([*])c1,c1c(*)[nH]cc1|C*|*N,9.445101737976074
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:2]([CH:2](C)C)cc2)cccc1-c1n[c:1]([N:1]2CCOCC2)sc1-c1ccncn1,c1cc(S(=O)(=O)Nc2c([*])c(-c3c(-c4ccncn4)sc([*])n3)ccc2)ccc1[*],*C|C1N(*)CCOC1|CC(C)*,9.479758262634277
[CH3:0][c:0]1c(-c2scnc2-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[c:2]([NH2:2])n[c:1]1[NH2:1],c1(-c2c([*])c([*])nc([*])n2)c(-c2cccc(NS(=O)(=O)c3ccccc3)c2)ncs1,C*|*N|*N,4.895567417144775
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1ncsc1-c1ncn[c:2]([CH2:2]C)[c:1]1[NH:1]c1ccc(C#N)cc1,c1nc(-c2cc(NS(=O)(c3ccccc3)=O)ccc2[*])c(-c2c([*])c([*])ncn2)s1,C*|N(*)c1ccc(C#N)cc1|*CC,10.536483764648438
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)cc(-c2ncsc2-c2ncn[c:1]([CH3:1])[c:2]2[C:2]#Cc2ccc(N)cc2)c1,c1([*])cc(NS(=O)(c2ccccc2)=O)cc(-c2ncsc2-c2ncnc([*])c2[*])c1,C*|C*|*C#Cc1ccc(N)cc1,12.414458274841309
[CH3:0][c:0]1ccc(-c2ncsc2-c2ncn[c:2]([CH3:2])[c:1]2[CH3:1])cc1NS(=O)(=O)c1ccccc1,s1cnc(-c2ccc([*])c(NS(c3ccccc3)(=O)=O)c2)c1-c1c([*])c([*])ncn1,*C|*C|C*,8.336273193359375
[CH3:0][c:0]1ncnc(-c2scnc2-c2cccc(NS(=O)(=O)c3cccc[c:2]3[CH3:2])c2)[c:1]1[CH2:1]C(=O)O,c1(-c2c(-c3ncnc([*])c3[*])scn2)cc(NS(=O)(c2c([*])cccc2)=O)ccc1,C*|*CC(=O)O|C*,11.241753578186035
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncn[c:2]([NH2:2])[c:1]2-[c:1]2cnc3ccccc3c2)c1)c1ccc[c:0]([C:0](F)(F)F)c1,n1cnc(-c2scnc2-c2cccc(NS(=O)(c3cc([*])ccc3)=O)c2)c([*])c1[*],FC(F)(F)*|*c1cnc2ccccc2c1|N*,11.406712532043457
[CH3:0][c:0]1ccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ncn[c:2]([CH2:2]C)[c:1]3-[c:1]3ccccc3S(N)(=O)=O)c2)cc1,n1c(-c2scnc2-c2cccc(NS(=O)(c3ccc([*])cc3)=O)c2)c([*])c([*])nc1,*C|c1(S(N)(=O)=O)ccccc1*|*CC,15.21885871887207
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncn[c:0]([N:0]3CCCC3)[c:1]2[CH3:1])[c:2]1[CH3:2])c1ccccc1,c1([*])c([*])c(-c2scnc2-c2c([*])c(NS(=O)(c3ccccc3)=O)ccc2)ncn1,C1CCN(*)C1|*C|C*,9.4252290725708
[CH3:0][c:0]1cn[c:1]([NH2:1])nc1-c1scnc1-c1cc(NS(=O)(=O)c2ccccc2)cc[c:2]1[CH3:2],[*]c1cnc([*])nc1-c1scnc1-c1c([*])ccc(NS(=O)(=O)c2ccccc2)c1,*C|N*|*C,4.9325852394104
[CH3:0][c:0]1nc[c:1]([CH3:1])c(-c2scnc2-c2cc(NS(=O)(=O)c3ccccc3)c[c:2]([C:2](F)(F)F)c2)n1,c1c(-c2ncsc2-c2nc([*])ncc2[*])cc(NS(=O)(=O)c2ccccc2)cc1[*],*C|C*|FC(*)(F)F,8.73892593383789
[CH3:0][c:0]1ccc(-c2ncsc2-c2n[c:2]([NH:2]c3cncnc3F)nc[c:1]2[CH3:1])cc1NS(=O)(=O)c1ccccc1,S(=O)(=O)(Nc1c([*])ccc(-c2c(-c3c([*])cnc([*])n3)scn2)c1)c1ccccc1,*C|C*|c1(F)ncncc1N*,13.134361267089844
[CH3:0][c:0]1ccccc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2n[c:1]([NH:1]Cc3ccccn3)nc[c:2]2[CH3:2])c1,c1(NS(=O)(=O)c2ccccc2[*])cc(-c2ncsc2-c2nc([*])ncc2[*])ccc1,C*|c1ccnc(CN*)c1|C*,11.968854904174805
O=S(=O)(Nc1cccc(-c2ncsc2-c2n[c:2]([NH:2]c3cccc4c3OCCO4)nc[c:1]2[CH3:1])c1)c1ccc[c:0]([C:0](F)(F)F)c1,c1cc(NS(c2cccc([*])c2)(=O)=O)cc(-c2c(-c3c([*])cnc([*])n3)scn2)c1,FC(*)(F)F|C*|O1c2c(c(N*)ccc2)OCC1,13.377331733703613
O=S(=O)(Nc1cccc(-c2ncsc2-c2n[c:1]([NH:1]c3ccc(F)cn3)nc[c:2]2[CH3:2])c1)c1cc[c:0]([C:0](F)(F)F)cc1,c1(NS(c2ccc([*])cc2)(=O)=O)cccc(-c2c(-c3nc([*])ncc3[*])scn2)c1,*C(F)(F)F|Fc1cnc(N*)cc1|*C,10.028515815734863
[CH3:0][c:0]1cn[c:2]([NH:2]c2cncnc2)nc1-c1scnc1-c1cccc(NS(=O)(=O)c2ccccc2)[c:1]1[CH3:1],c1([*])c(-c2c(-c3cccc(NS(c4ccccc4)(=O)=O)c3[*])ncs2)nc([*])nc1,C*|*C|n1cncc(N*)c1,8.01180648803711
O=S(=O)(Nc1cc(-c2ncsc2-c2ncnc[c:0]2[CH:0]2CC2)[c:1]([CH3:1])[c:2]([CH3:2])c1)c1ccccc1,c1ccccc1S(=O)(Nc1cc(-c2ncsc2-c2ncncc2[*])c([*])c([*])c1)=O,*C1CC1|*C|C*,6.71632719039917
O=S(=O)(Nc1cc[c:1]([CH3:1])c(-c2ncsc2-c2ncnc[c:2]2[N:2]2CCN(CC3CCNCC3)CC2)c1)c1cccc[c:0]1[CH:0](F)F,O=S(=O)(c1ccccc1[*])Nc1ccc([*])c(-c2c(-c3ncncc3[*])scn2)c1,FC(*)F|C*|C1(CN2CCN(*)CC2)CCNCC1,15.922104835510254
CNc1cc[c:1](-[c:1]2cncnc2-c2scnc2-c2cc(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)cc[c:0]2[CH3:0])cn1,c1(S(Nc2ccc([*])c(-c3c(-c4ncncc4[*])scn3)c2)(=O)=O)cc([*])ccc1,C*|c1c(NC)ncc(*)c1|FC(F)(*)F,11.5615873336792
O=S(=O)(Nc1cc[c:2]([CH3:2])c(-c2ncsc2-c2ncnc[c:0]2[NH:0]CCO)c1)c1cc[c:1]([CH3:1])cc1,s1c(-c2c([*])cncn2)c(-c2cc(NS(=O)(c3ccc([*])cc3)=O)ccc2[*])nc1,N(CCO)*|C*|C*,9.793386459350586
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)[c:2]([CH3:2])c1-c1ncsc1-c1ncnc[c:1]1[CH2:1]C#N,c1cc(S(Nc2ccc([*])c(-c3ncsc3-c3ncncc3[*])c2[*])(=O)=O)ccc1,C*|C(*)C#N|C*,7.212588310241699
O=S(=O)(Nc1cc(-c2ncsc2-c2ncnc[c:0]2[C:0](F)(F)F)c[c:2]([CH3:2])c1)c1cccc[c:1]1[C:1](F)(F)F,c1ncc([*])c(-c2scnc2-c2cc(NS(=O)(c3ccccc3[*])=O)cc([*])c2)n1,*C(F)(F)F|FC(*)(F)F|*C,6.028971195220947
O=S(=O)(Nc1cc(-c2ncsc2-c2ncnc[c:0]2-[c:0]2ccccc2)c[c:1]([CH3:1])c1)c1ccc[c:2]([C:2](F)(F)F)c1,n1cncc([*])c1-c1c(-c2cc([*])cc(NS(=O)(=O)c3cccc([*])c3)c2)ncs1,c1cc(*)ccc1|C*|C(F)(F)(*)F,10.300314903259277
C[CH:0](C)[c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)c[c:2]([CH3:2])c1,c1(-c2ncncc2[*])c(-c2cc(NS(=O)(c3ccc([*])cc3)=O)cc([*])c2)ncs1,*C(C)C|C*|C*,6.481991291046143
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)c[c:1]([CH3:1])cc1-c1ncsc1-c1ncnc[c:2]1[C:2](F)(F)F,c1(-c2c([*])c(NS(c3ccccc3)(=O)=O)cc([*])c2)ncsc1-c1c([*])cncn1,C*|C*|*C(F)(F)F,5.620244979858398
COc1ccc[c:0](-[c:0]2cncnc2-c2scnc2-c2cc[c:1]([CH3:1])c(NS(=O)(=O)c3cccc[c:2]3[C:2](F)(F)F)c2)c1,c1c(S(=O)(=O)Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2[*])c([*])ccc1,*c1cccc(OC)c1|*C|C(F)(F)(F)*,12.529644012451172
O=S(=O)(Nc1cc(-c2ncsc2-c2ncnc[c:2]2-[c:2]2ccc(Cl)cc2)cc[c:1]1[CH3:1])c1ccc[c:0]([C:0](F)(F)F)c1,[*]c1cc(S(Nc2c([*])ccc(-c3ncsc3-c3c([*])cncn3)c2)(=O)=O)ccc1,*C(F)(F)F|*C|c1cc(Cl)ccc1*,9.02717399597168
C[CH2:2][c:2]1ccc(S(=O)(=O)Nc2cc(-c3ncsc3-c3ncnc[c:0]3-[c:0]3cccnc3)cc[c:1]2[CH3:1])cc1,c1(S(Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2[*])(=O)=O)ccc([*])cc1,*c1cccnc1|C*|CC*,9.91181755065918
[CH3:0][c:0]1cncnc1-c1scnc1-c1cc[c:2]([CH3:2])c(NS(=O)(=O)c2ccccc2)[c:1]1[CH3:1],c1(-c2c(-c3ncncc3[*])scn2)c([*])c(NS(=O)(=O)c2ccccc2)c([*])cc1,C*|C*|*C,5.372925758361816
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncnc[c:0]2-[c:0]2cccc(O)c2)c1)c1ccc[c:1]([CH3:1])[c:2]1[CH3:2],c1(-c2ncncc2[*])c(-c2cc(NS(=O)(=O)c3cccc([*])c3[*])ccc2)ncs1,*c1cc(O)ccc1|*C|*C,8.466675758361816
[CH3:0][c:0]1cncnc1-c1scnc1-c1cccc(NS(=O)(=O)c2cc[c:2]([CH3:2])c[c:1]2[CH3:1])c1,c1c(-c2ncsc2-c2ncncc2[*])cccc1NS(=O)(c1c([*])cc([*])cc1)=O,C*|C*|*C,2.8897500038146973
[CH3:0][c:0]1cc[c:2]([CH3:2])cc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ncnc[c:1]2-[c:1]2ccc(F)cc2)c1,c1cc([*])c(S(=O)(Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2)=O)cc1[*],C*|*c1ccc(F)cc1|C*,7.600768089294434
[CH3:0][c:0]1ccc[c:2]([CH3:2])c1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ncnc[c:1]2[CH2:1]C)c1,c1c([*])c(S(=O)(=O)Nc2cc(-c3ncsc3-c3ncncc3[*])ccc2)c([*])cc1,C*|CC*|*C,3.6878247261047363
CC(C)[CH2:0][c:0]1cncnc1-c1scnc1-c1cccc(NS(=O)(=O)c2c[c:1]([CH3:1])c[c:2]([CH3:2])c2)c1,s1c(-c2ncncc2[*])c(-c2cccc(NS(=O)(=O)c3cc([*])cc([*])c3)c2)nc1,C(C)(C)C*|C*|*C,7.457982540130615
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncnc[c:0]2[CH2:0]COc2ccccc2)[c:2]1[CH3:2])c1ccc[c:1]([C:1](F)(F)F)c1,s1c(-c2c([*])cncn2)c(-c2cccc(NS(c3cc([*])ccc3)(=O)=O)c2[*])nc1,C(*)COc1ccccc1|C(F)(F)(F)*|*C,11.905986785888672
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:2]([CH:2](C)C)cc2)cccc1-c1ncsc1-c1ncnc[c:1]1[CH:1](C)c1cccc(-c2ccc(C(F)(F)F)cc2)n1,c1c(S(Nc2c([*])c(-c3c(-c4c([*])cncn4)scn3)ccc2)(=O)=O)ccc([*])c1,*C|c1(C(F)(F)F)ccc(-c2nc(C(C)*)ccc2)cc1|CC(*)C,16.835908889770508
O=S(=O)(Nc1cc[c:2]([CH3:2])c(-c2ncsc2-c2c[c:0](-[c:0]3nccs3)n[c:1](-[c:1]3ccncc3)n2)c1)c1ccccc1,n1csc(-c2cc([*])nc([*])n2)c1-c1c([*])ccc(NS(c2ccccc2)(=O)=O)c1,*c1sccn1|c1(*)ccncc1|C*,9.807536125183105
O=S(=O)(Nc1cc(-c2ncsc2-c2c[c:1]([NH:1]Cc3cccnc3)n[c:0](-[c:0]3ccccc3)n2)c[c:2]([CH3:2])c1)c1ccccc1,S(=O)(c1ccccc1)(Nc1cc(-c2ncsc2-c2nc([*])nc([*])c2)cc([*])c1)=O,c1ccccc1*|c1cncc(CN*)c1|*C,14.109810829162598
O=S(=O)(Nc1cc(-c2ncsc2-c2c[c:0](-[c:0]3ccccc3S(=O)(=O)NCCO)n[c:1]([NH2:1])n2)cc[c:2]1[CH3:2])c1ccccc1,c1cc(S(Nc2cc(-c3c(-c4cc([*])nc([*])n4)scn3)ccc2[*])(=O)=O)ccc1,c1cc(S(=O)(=O)NCCO)c(*)cc1|*N|C*,16.902061462402344
CC1COCC[N:2]1[c:2]1cc(-c2scnc2-c2cccc(NS(=O)(=O)c3cccc[c:0]3[C:0](F)(F)F)c2)n[c:1](-[c:1]2ccncn2)n1,c1([*])ccccc1S(=O)(Nc1cccc(-c2c(-c3nc([*])nc([*])c3)scn2)c1)=O,*C(F)(F)F|c1(*)ncncc1|O1CCN(*)C(C)C1,15.103168487548828
O=S(=O)(Nc1cccc(-c2ncsc2-c2c[c:1]([CH3:1])n[c:2]([N:2]3CCOCC3)n2)c1)c1ccc[c:0]([C:0](F)(F)F)c1,[*]c1cc(S(=O)(Nc2cccc(-c3ncsc3-c3cc([*])nc([*])n3)c2)=O)ccc1,FC(*)(F)F|C*|C1N(*)CCOC1,9.074525833129883
O=S(=O)(Nc1cccc(-c2ncsc2-c2c[c:2](-[c:2]3cccs3)n[c:0]([NH:0]CCO)n2)c1)c1cc[c:1]([NH:1]CCCO)cc1,c1([*])nc(-c2scnc2-c2cc(NS(=O)(c3ccc([*])cc3)=O)ccc2)cc([*])n1,N(*)CCO|C(CCO)N*|c1csc(*)c1,21.459840774536133
