SMILES,Scaffold,R-groups,NLL
[CH3:0][c:0]1c2c(cc3c1C1CC=[C:2]([C:2]#N)C14CCCN4CC3)O[CH:1]([C:1](C)(C)O)O2,O1c2c([*])c3c(cc2OC1[*])CCN1C2(CCC1)C([*])=CCC32,*C|*C(O)(C)C|C(*)#N,7.871487617492676
C[N+:2](C)(C)[CH:2]1C=[C:0]([C:0]#N)C23CCCN2CCc2cc4c(cc2[C:1]31[CH3:1])OCO4,C1=C([*])C23C([*])(c4c(cc5c(c4)OCO5)CCN2CCC3)C1[*],C(*)#N|C*|*[N+](C)(C)C,10.002388000488281
CCCCC[NH:0][CH:0]1Oc2cc3c(cc2O1)[C:1]1([CH2:1]CC)CC=[C:2]([C:2](=O)OC)C12CCCN2CC3,C1c2c(cc3c(c2)OC([*])O3)C2([*])C3(C([*])=CC2)N(C1)CCC3,N(CCCCC)*|*CCC|C(*)(=O)OC,21.253841400146484
N#[C:0][C:0]1=C[CH:1]([c:1]2ccc(OC(N)=O)cc2)C2c3cc4c(cc3CCN3CCCC123)O[CH:2]([N:2]1CCCCC1)O4,N12CCc3cc4c(cc3C3C1(CCC2)C([*])=CC3[*])OC([*])O4,C(*)#N|c1(OC(=O)N)ccc(*)cc1|C1CCCN(*)C1,17.586986541748047
COc1cc[c:1]([CH:1]2[CH:0]([c:0]3c[nH]c4ccccc34)C34C=CCC3c3cc5c(cc3CCN4[CH:2]2[NH:2]C)OCO5)cc1OC,c12cc3c(cc1OCO2)C1CC=CC12C([*])C([*])C([*])N2CC3,*c1c[nH]c2c1cccc2|c1c(OC)c(OC)cc(*)c1|CN*,17.11310386657715
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3C[CH:2]2[CH2:2]C)OCO4)[CH:1]1[CH2:1]C=NOS(C)(=O)=O,c12c(cc3c(c1)C1C4(N(CC([*])C4[*])C([*])C3)C=CC1)OCO2,*C|O=S(=O)(C)ON=CC*|C(*)C,18.421506881713867
C[CH2:0][CH:0]1CN2C[CH:1]([CH3:1])[CH:2]([CH3:2])C23C=CCC3c2cc3c(cc21)OCO3,c12cc3c(cc1OCO2)C([*])CN1CC([*])C([*])C12C=CCC32,C(*)C|*C|*C,8.608423233032227
COc1c[c:1]([CH:1]2[CH:0]([CH3:0])CN3CCc4c(cc5c([c:2]4[NH:2]C)OCO5)C4CC=CC432)cc(OC)c1OC,[*]C1C([*])C23C(c4c(c([*])c5c(c4)OCO5)CCN2C1)CC=C3,C*|c1(OC)cc(*)cc(OC)c1OC|N(*)C,14.706949234008789
[CH3:0][CH:0]1CN2CCc3cc4c([c:2]([CH3:2])c3C3CC=CC32[CH:1]1[CH:1]1C=CC=CC1)OCO4,N12CC([*])C([*])C13C(c1c([*])c4c(cc1CC2)OCO4)CC=C3,C*|C1=CCC(*)C=C1|*C,19.518781661987305
[CH3:0][CH:0]1CN2CCc3cc4c(cc3[C:2]3([CH2:2]C)CC=CC23[CH:1]1[CH3:1])OCO4,C1([*])C([*])C23C([*])(CC=C2)c2c(cc4c(c2)OCO4)CCN3C1,*C|C*|*CC,4.510892391204834
COc1c[c:0]([CH:0]2C=CC34C2c2cc5c(cc2CCN3C[CH:1]([CH3:1])[CH:2]4[CH2:2]C)OCO5)cc(OC)c1O,C1=CC([*])C2C13N(CCc1cc4c(cc12)OCO4)CC([*])C3[*],c1c(*)cc(OC)c(O)c1OC|C*|*CC,9.666090965270996
[CH3:0][CH:0]1C23C=CCC2c2cc4c(cc2CCN3C[CH:1]1[CH2:1]C)O[CH:2]([CH2:2]O)O4,C1c2cc3c(cc2C2CC=CC24C([*])C([*])CN4C1)OC([*])O3,C*|CC*|C(O)*,7.975090503692627
[CH3:0][CH:0]1C[CH:1]([CH2:1]C)C23C=CCC2c2cc4c(cc2C[CH:2]([NH:2]C)N13)OCO4,[*]C1CC([*])C23C(CC=C2)c2c(cc4c(c2)OCO4)CC([*])N31,*C|CC*|CN*,7.4129319190979
C[N+:0](C)(C)[CH:0]1CN2C3(C=CCC3c3cc4c(cc31)OCO4)[CH:1]([CH2:1]C)C[CH:2]2[CH3:2],C1C([*])c2cc3c(cc2C2C4(C([*])CC([*])N14)C=CC2)OCO3,C[N+](C)(*)C|*CC|*C,11.983736038208008
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14N(CC3)[CH:2]([CH3:2])C[CH:1]4[NH2:1])OCO2,O1c2c(cc3c(c2[*])C2C4(C([*])CC([*])N4CC3)C=CC2)OC1,C*|*N|*C,6.919875621795654
COc1cc[c:2]([CH:2]2C=CC34[CH:0]([c:0]5cccc(Br)c5)C[CH:1]([NH:1]C)N3CCc3cc5c(cc3C42)OCO5)c(O)c1OC,C1([*])CC([*])N2CCc3c(cc4c(c3)OCO4)C3C([*])C=CC132,Brc1cc(*)ccc1|CN*|c1(*)ccc(OC)c(OC)c1O,28.553241729736328
[CH3:0][CH:0]1C[CH:1]([CH2:1]Cl)C23C=CCC2c2cc4c(cc2CCN13)O[CH:2]([O:2]CCCl)O4,c12c(cc3c(c1)CCN1C([*])CC([*])C14C=CCC43)OC([*])O2,C*|C(*)Cl|C(CCl)O*,11.812857627868652
[CH3:0][CH:0]1c2cc3c(cc2C2CC=CC24N(CC[CH:2]4[CH3:2])[CH:1]1[NH:1]C)OCO3,C123C(c4cc5c(cc4C([*])C([*])N1CCC2[*])OCO5)CC=C3,C*|N(*)C|*C,8.211477279663086
[CH3:0][c:0]1c2c(cc3c1OCO3)C1CC=CC13N(CC[CH:2]3[CH3:2])[CH:1]([CH3:1])C2,C1=CCC2c3cc4c(c([*])c3CC([*])N3CCC([*])C123)OCO4,C*|C*|*C,2.9642555713653564
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14N(CC[CH:2]4[CH:2]1CC1)[CH:1]([CH3:1])C3)OCO2,[*]c1c2c(cc3c1OCO3)CC([*])N1CCC([*])C13C=CCC23,C*|*C|C1CC1*,11.744624137878418
CNC(=O)NN[CH:0](C(=O)NC(C)=O)[CH:0]1Cc2cc3c(cc2[C:1]2([CH3:1])CC=CC24N1CC[CH:2]4[CH3:2])OCO3,N12C([*])Cc3c(cc4c(c3)OCO4)C3([*])CC=CC13C([*])CC2,N(C(C)=O)C(C(NNC(NC)=O)*)=O|C*|C*,27.280195236206055
COC(=O)CC1=C(Cl)C(Cl)C2C=[N+]=CC1([NH:1][CH:1]1Cc3cc4c(cc3C3[CH:0]([CH3:0])C=CC35N1CC[CH:2]5[NH:2]C)OCO4)N2C=O,c1c2c(cc3c1C1C([*])C=CC14N(C([*])C3)CCC4[*])OCO2,*C|C1(N*)2C(CC(OC)=O)=C(Cl)C(Cl)C(C=[N+]=C2)N1C=O|N(*)C,45.108524322509766
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)C1CC=CC12N(CC[CH:2]2[CH2:2]C)[CH:1]([CH3:1])C3,c12c(cc3c(c1)OC([*])O3)CC([*])N1CCC([*])C13C=CCC23,*C(C)(C)O|C*|*CC,7.448018550872803
C[NH:0][CH:0]1CN2CC[CH:2]([CH3:2])C23C=CCC3c2cc3c([c:1]([CH3:1])c21)OCO3,C1([*])c2c([*])c3c(cc2C2C4(C=CC2)C([*])CCN4C1)OCO3,N(C)*|*C|*C,6.7799482345581055
[CH3:0][CH:0]1CCN2C[CH:1]([CH3:1])c3cc4c([c:2]([CH2:2]C5CN(C)Cc6[nH]c7ccccc7c65)c3C3CC=CC132)OCO4,C1=CC23C([*])CCN2CC([*])c2c(c([*])c4c(c2)OCO4)C3C1,C*|C*|c12c(c3c([nH]1)CN(C)CC3C*)cccc2,17.146333694458008
C=C[CH2:0][C:0]12CC=CC13N(CC[CH:1]3[c:1]1ccc(Cl)cc1)C[CH:2]([CH2:2]CCl)c1cc3c(cc12)OCO3,c12cc3c(cc1OCO2)C1([*])CC=CC12C([*])CCN2CC3[*],C=CC*|c1cc(*)ccc1Cl|*CCCl,16.347566604614258
[CH3:0][CH:0]1C=CC23C1c1cc4c(cc1[CH:1]([CH2:1]C)CN2CC[CH:2]3[NH:2]C)OCO4,C1=CC([*])C2c3c(cc4c(c3)OCO4)C([*])CN3CCC([*])C123,*C|CC*|CN*,7.53115701675415
C1=CC23C(C1)c1cc4c(cc1[CH:1]([CH3:1])CN2CC[CH:2]3[CH3:2])O[CH:0]([N:0]1CCOCC1)O4,N12C3(C=CCC3c3c(cc4c(c3)OC([*])O4)C([*])C1)C([*])CC2,N1(*)CCOCC1|*C|*C,10.830277442932129
CC[NH:2][CH:2]1CCN2CCc3c([c:0]([CH3:0])c4c([c:1]3[CH3:1])OCO4)C3CC=CC321,C1Cc2c(c([*])c3c(c2[*])OCO3)C2CC=CC23C([*])CCN13,*C|*C|CCN*,7.517136096954346
[CH3:0][c:0]1c2c(cc3c1OCO3)[C:1]1([CH3:1])CC=CC13N(CC2)CC[CH:2]3[CH3:2],[*]c1c2c(cc3c1OCO3)C1([*])C3(N(CCC3[*])CC2)C=CC1,C*|C*|C*,2.856071949005127
[CH3:0][c:0]1c2c(cc3c1OCO3)C1C3(C=C[CH:2]1[CH3:2])N(CC2)CC[CH:1]3[CH3:1],C1=CC23C(c4cc5c(c([*])c4CCN2CCC3[*])OCO5)C1[*],C*|C*|C*,4.320363998413086
C[CH2:0][CH:0]1CCN2CCc3c(cc4c([c:1]3[CH2:1]Cl)O[CH:2]([NH:2]CCCl)O4)C3CC=CC132,[*]C1C23C=CCC2c2cc4c(c([*])c2CCN3CC1)OC([*])O4,*CC|*CCl|N(*)CCCl,12.253159523010254
CCN(CC)C[CH2:0][CH:0]1CCN2CCc3cc4c([c:2]([CH3:2])c3[C:1]3([CH2:1]C)CC=CC123)OCO4,C1CC([*])C23C([*])(CC=C2)c2c([*])c4c(cc2CCN13)OCO4,C(C*)N(CC)CC|*CC|*C,15.440081596374512
Cc1[nH]c2ccccc2c1Nc1cc[c:0]([CH:0]2C=CC34C2c2c(cc5c([c:1]2[NH2:1])OCO5)CCN3CC[CH:2]4[CH3:2])cc1,C1([*])C2c3c(cc4c(c3[*])OCO4)CCN3CCC([*])C23C=C1,*c1ccc(Nc2c3c([nH]c2C)cccc3)cc1|*N|*C,20.364837646484375
CC1([O:1][CH:1]2Oc3cc4c([c:0]([C:0](F)(F)F)c3O2)C2CC=CC23N(CC4)CC[CH:2]3[CH3:2])OC(c2ccccc2)C(O)C(O)C1O,c1c2c(c([*])c3c1OC([*])O3)C1C3(N(CCC3[*])CC2)C=CC1,FC(F)(*)F|C1(c2ccccc2)OC(C)(O*)C(O)C(O)C1O|C*,27.38494300842285
[CH3:0][CH:0]1CCN2CCc3cc4c(cc3[C:2]3([CH3:2])C12C=C[CH:1]3[CH3:1])OCO4,O1c2cc3c(cc2OC1)CCN1CCC([*])C12C=CC([*])C32[*],*C|*C|C*,2.891144275665283
C=C[CH2:0][C:0]12CC=CC13N(CCc1cc4c(cc12)O[CH:2]([CH3:2])O4)CC[CH:1]3[CH2:1]C,O1c2c(cc3c(c2)C2([*])CC=CC24C([*])CCN4CC3)OC1[*],C=CC*|*CC|C*,9.67147445678711
Nc1cc(O)cc([O:0][CH:0]2C=CC34C2c2cc5c(cc2CCN3CC[CH:2]4[NH2:2])O[CH:1]([C:1](F)(F)F)O5)c1,C1([*])C2c3c(cc4c(c3)OC([*])O4)CCN3C2(C=C1)C([*])CC3,c1(O)cc(N)cc(O*)c1|*C(F)(F)F|N*,19.7856502532959
Cc1ccc2cc(C(=O)CN3CC[N:2]([CH:2]4Cc5cc6c(cc5C5CC=CC57C[CH:1]([CH3:1])[CH:0]([CH3:0])N74)OCO6)C3)[nH]c2c1,C1([*])C([*])CC23C=CCC2c2cc4c(cc2CC([*])N13)OCO4,*C|*C|c1(C(=O)CN2CN(*)CC2)cc2ccc(C)cc2[nH]1,30.710351943969727
C[NH:0][CH:0]1N2C[CH:2]([CH3:2])c3cc4c(cc3C3CC=CC32C[CH:1]1[CH2:1]C)OCO4,C1([*])C([*])CC23C(c4c(cc5c(c4)OCO5)C([*])CN12)CC=C3,N(*)C|CC*|*C,10.087492942810059
O[CH:0](C=Nc1ccc2c(c1)[nH]c1[nH]ncc12)[CH:0]1N2CCc3c(cc4c([c:2]3[CH3:2])OCO4)C3CC=CC32C[CH:1]1[CH3:1],[*]C1C([*])CC23C=CCC2c2c(c([*])c4c(c2)OCO4)CCN31,C(C=Nc1ccc2c3c([nH]c2c1)[nH]nc3)(O)*|C*|C*,31.27035140991211
CCC[CH2:2][CH:2]1CC23C=CCC2c2c(cc4c([c:1]2[NH2:1])OCO4)CCN3[CH:0]1[CH3:0],C1([*])N2CCc3c(c([*])c4c(c3)OCO4)C3CC=CC32CC1[*],C*|N*|C(CC)C*,13.897744178771973
O=C(O)c1ccc2[nH]c[c:0]([C:0]34CC=CC35C[CH:2]([CH3:2])[CH:1]([CH2:1]CCl)N5CCc3cc5c(cc34)OCO5)c2c1,C1=CC23N(CCc4c(cc5c(c4)OCO5)C2([*])C1)C([*])C([*])C3,c12[nH]cc(*)c1cc(C(O)=O)cc2|C(C*)Cl|C*,24.919824600219727
COc1c(Br)cc2[nH]c([NH:1][CH:1]3N4CCc5cc6c(cc5C5[CH:0]([NH2:0])C=CC54C[CH:2]3[CH2:2]C)OCO6)c(Br)c2c1OC,C1c2c(cc3c(c2)OCO3)C2C([*])C=CC23N(C1)C([*])C([*])C3,N*|c1(Br)c(N*)[nH]c2cc(Br)c(OC)c(OC)c12|*CC,24.36389923095703
[CH3:0][CH:0]1CC23C=CCC2c2cc4c(cc2CCN3[CH:1]1[CH3:1])O[CH:2]([N:2]1CCCCC1)O4,C1C=CC23CC([*])C([*])N2CCc2cc4c(cc2C13)OC([*])O4,C*|*C|N1(*)CCCCC1,11.345902442932129
CONCCNC(=O)c1cc[c:2]([CH:2]2c3cc4c(cc3C3CC=CC35C[CH:0]([CH3:0])CN5[CH:1]2[NH:1]C)OCO4)cc1,C1=CCC2C13CC([*])CN3C([*])C([*])c1cc3c(cc12)OCO3,C*|*NC|C(c1ccc(*)cc1)(NCCNOC)=O,22.4974308013916
[CH3:0][c:0]1c2c(cc3c1OCO3)C1CC=CC13C[CH:2]([CH3:2])CN3[CH:1]([NH:1]CCCN)C2,[*]c1c2c(cc3c1CC([*])N1CC([*])CC14C3CC=C4)OCO2,C*|NCCCN*|*C,13.027305603027344
[NH2:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:1]([CH3:1])CN4[CH:2]([NH2:2])C3)OCO2,C1c2cc3c(c([*])c2C2C4(N(CC([*])C4)C1[*])C=CC2)OCO3,*N|C*|*N,7.791810035705566
[CH3:0][CH:0]1Cc2cc3c(cc2[C:1]2([CH2:1]C=C(Br)C(=O)O)CC=CC24C[CH:2]([C:2](C)(C)C)CN14)OCO3,C1C=CC23N(C([*])Cc4cc5c(cc4C12[*])OCO5)CC([*])C3,*C|*CC=C(Br)C(=O)O|C(C)(C)(*)C,20.57474708557129
C[NH:0][CH:0]1Cc2cc3c(cc2C2C4(C=C[CH:2]2[c:2]2ccc(N)cc2)C[CH:1]([CH:1](C)C)CN14)OCO3,O1COc2c1cc1c(c2)C2C3(N(C([*])C1)CC([*])C3)C=CC2[*],N(*)C|*C(C)C|*c1ccc(N)cc1,16.395618438720703
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3C[CH:1]2[NH:1]C)O[CH:2]([NH:2]C(c2ccccc2)c2ccccc2)O4)C1,C1([*])CN2C([*])Cc3cc4c(cc3C3CC=CC32C1)OC([*])O4,*C|N(C)*|c1ccc(C(c2ccccc2)N*)cc1,12.555804252624512
C[N:0](C)[CH:0]1CN2C[CH:2]([c:2]3ccc(Cl)c([N+](=O)[O-])c3)c3c(cc4c([c:1]3[CH2:1]Cl)OCO4)C3CC=CC32C1,[*]C1CC23C=CCC2c2cc4c(c([*])c2C([*])CN3C1)OCO4,CN(C)*|*CCl|c1c(*)ccc(Cl)c1[N+]([O-])=O,18.627580642700195
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:2]([CH3:2])CN4C[CH:1]3[CH2:1]C=O)OCO2,C1N2C3(C=CCC3c3c([*])c4c(cc3C1[*])OCO4)CC([*])C2,*C|O=CC*|*C,9.799173355102539
COc1ccc(Br)c[c:1]1[CH:1]1CN2C[CH:2]([CH3:2])CC23C=CC[C:0]3([CH3:0])c2cc3c(cc21)OCO3,C123C=CCC1([*])c1c(cc4c(c1)OCO4)C([*])CN2CC([*])C3,*C|*c1cc(Br)ccc1OC|C*,15.389603614807129
[CH3:0][CH:0]1CN2C[CH:2]([CH3:2])c3cc4c(cc3C3C2(C=C[CH:1]3[CH3:1])C1)OCO4,N12CC([*])CC13C=CC([*])C3c1c(cc3c(c1)OCO3)C([*])C2,C*|*C|*C,5.852973461151123
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)[CH:1]([CH3:1])CN1C[CH:2]([N:2](C)C)CC12C=CCC32,c1c2c(cc3c1OC([*])O3)C([*])CN1C3(C=CCC32)CC([*])C1,*C(O)(C)C|C*|*N(C)C,7.752652645111084
[CH3:0][c:0]1c2c([c:1]([CH3:1])c3c1C1CC=CC14C[CH:2]([CH3:2])CN4CC3)OCO2,c1([*])c2c(c([*])c3c1C1CC=CC14N(CC([*])C4)CC3)OCO2,C*|C*|*C,2.258985996246338
[CH3:0][C:0]12CC=CC13C[CH:2]([CH3:2])CN3CCc1c2cc2c([c:1]1[CH3:1])OCO2,C1N2C3(C([*])(c4c(c([*])c5c(c4)OCO5)C1)CC=C3)CC([*])C2,*C|*C|C*,3.112370491027832
[NH2:0][c:0]1c2c(cc3c1OCO3)C1C3(C=C[CH:1]1[NH:1]c1ccccc1)C[CH:2]([CH3:2])CN3CC2,N12CCc3c(cc4c(c3[*])OCO4)C3C([*])C=CC13CC([*])C2,N*|c1cc(N*)ccc1|C*,11.177682876586914
[NH2:0][c:0]1c2c(cc3c1O[CH:2]([NH:2]C1CCCCC1)O3)C1CC=CC13C[CH:1]([CH3:1])CN3CC2,c1([*])c2c(cc3c1CCN1CC([*])CC14C=CCC43)OC([*])O2,*N|*C|C1C(N*)CCCC1,9.634593963623047
COC(=O)[CH2:0][C:0]12CC=CC13C[CH:2]([CH3:2])CN3CCc1cc3c([c:1]([CH2:1]C(=O)N4CCC5C(CCCC5NC(=O)OC(C)(C)C)C4)c12)OCO3,C1C=CC23C1([*])c1c([*])c4c(cc1CCN2CC([*])C3)OCO4,COC(C*)=O|O(C(C)(C)C)C(=O)NC1C2C(CCC1)CN(C(C*)=O)CC2|*C,35.79951858520508
COc1c[c:0](-[c:0]2c3c(cc4c2C2C5(C=C[CH:1]2[CH3:1])C[CH:2]([CH3:2])CN5CC4)OCO3)ccc1C,O1COc2cc3c(c([*])c21)C1C([*])C=CC12CC([*])CN2CC3,*c1ccc(C)c(OC)c1|C*|*C,13.799156188964844
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:2]([CH3:2])CN4CC3)O[CH:1]([CH2:1]C)O2,C1=CC23C(c4c(cc5c(c4[*])OC([*])O5)CCN2CC([*])C3)C1,C*|*CC|C*,4.2597455978393555
[CH3:0][CH:0]1C=CC23C[CH:2]([CH3:2])CN2CCc2cc4c(cc2[C:1]13[CH2:1]C)OCO4,[*]C1C2([*])C3(CC([*])CN3CCc3cc4c(cc32)OCO4)C=C1,*C|CC*|*C,5.148492813110352
[CH3:0][CH:0]1Oc2cc3c(cc2O1)[C:1]1([CH2:1]C)CC=CC12C[CH:2]([CH3:2])CN2CC3,[*]C1Oc2c(cc3c(c2)C2([*])CC=CC24N(CC([*])C4)CC3)O1,*C|CC*|*C,6.945326328277588
C[C:0](=O)[CH:0]1Oc2cc3c(cc2O1)C1C2(C=C[CH:2]1[CH3:2])C[CH:1]([CH2:1]C)CN2CC3,c12c(cc3c(c1)OC([*])O3)CCN1CC([*])CC13C=CC([*])C23,*C(C)=O|CC*|C*,11.872568130493164
COC(=O)C(Cc1c[nH]c2ccccc12)[NH:1][CH:1]1[CH:0]([CH3:0])c2cc3c(cc2C2CC=CC24CC[CH:2]([CH2:2]C)N41)OCO3,c12c(cc3c(c1)OCO3)C([*])C([*])N1C3(C=CCC23)CCC1[*],C*|C(C(C(OC)=O)N*)c1c2c([nH]c1)cccc2|*CC,21.847963333129883
CC(O)CC[CH2:0][CH:0]1CCC23C=CCC2c2cc4c([c:2]([CH3:2])c2C[CH:1]([CH2:1]Cl)N13)OCO4,C12CC=CC13N(C([*])CC3)C([*])Cc1c([*])c3c(cc12)OCO3,C(*)CCC(C)O|C(*)Cl|*C,20.882110595703125
CCC(=O)NC(C[NH:0][CH:0]1CCC23C=CCC2c2c(cc4c([c:2]2[CH3:2])OCO4)C[CH:1]([CH3:1])N13)Cc1c[nH]c2ccccc12,C1=CCC2C13N(C([*])CC3)C([*])Cc1c2c([*])c2c(c1)OCO2,N(CC(Cc1c2c([nH]c1)cccc2)NC(CC)=O)*|*C|C*,24.416757583618164
C[CH2:0][CH:0]1CCC23C=CC[C:2]2([CH3:2])c2cc4c(cc2C[CH:1]([N:1](C)C)N13)OCO4,C1C=CC23CCC([*])N2C([*])Cc2c(cc4c(c2)OCO4)C13[*],CC*|N(C)(C)*|*C,12.355987548828125
C[NH:0][CH:0]1C=CC23CC[CH:1]([CH3:1])N2[CH:2]([CH3:2])Cc2cc4c(cc2C13)OCO4,c12c(cc3c(c1)OCO3)C1C3(C=CC1[*])CCC([*])N3C([*])C2,N(*)C|*C|*C,6.670868873596191
ClC[CH2:0][CH:0]1CCC23C=CCC2c2cc4c(cc2C[CH:1]([CH2:1]Cl)N13)O[CH:2]([CH2:2]Cl)O4,c12c(cc3c(c1)C1C4(C=CC1)CCC([*])N4C([*])C3)OC([*])O2,*CCCl|C(Cl)*|*CCl,11.112625122070312
CCNCCCc1nc2ccc3ccccc3c2c(=O)[n:2]1[CH:2]1CCC23C=CCC2c2cc4c([c:0]([CH3:0])c2[CH:1]([CH3:1])CN31)OCO4,c12cc3c(c([*])c1C([*])CN1C([*])CCC14C=CCC24)OCO3,*C|*C|N1(*)C(=O)c2c3ccccc3ccc2N=C1CCCNCC,28.226198196411133
COc1cc[c:1]([CH:1]2CN3C4(C=CC[C:0]4([CH3:0])c4cc5c(cc42)OCO5)CC[CH:2]3[NH:2]C)cc1,C1=CCC2([*])c3c(cc4c(c3)OCO4)C([*])CN3C([*])CCC123,*C|c1(*)ccc(OC)cc1|N(C)*,10.623568534851074
COc1c[c:2]([CH:2]2CN3C4(C=C[CH:0]([CH3:0])C4c4cc5c(cc42)OCO5)CC[CH:1]3[CH3:1])cc(OC)c1OC,C1=CC([*])C2C13CCC([*])N3CC([*])c1cc3c(cc12)OCO3,C*|C*|c1(OC)cc(*)cc(OC)c1OC,8.02270221710205
CC[O:0][CH:0]1Oc2cc3c(cc2O1)[CH:2]([CH2:2]Cl)CN1C2(C=CCC32)CC[CH:1]1[CH2:1]Cl,c12cc3c(cc1OC([*])O2)C1CC=CC12CCC([*])N2CC3[*],CCO*|*CCl|*CCl,6.608946323394775
C1=CC23CC[CH:2]([CH3:2])N2CCc2[c:0](-[c:0]4cccc5c4[nH]c4ccccc45)c4c([c:1]([CH3:1])c2C3C1)OCO4,c12c(c([*])c3c(c1[*])C1CC=CC14CCC([*])N4CC3)OCO2,c1ccc2c3c([nH]c2c1*)cccc3|*C|*C,15.428218841552734
CC(C)=C[CH2:2][C:2]12CC=CC13CC[CH:1]([CH2:1]C(=O)O)N3CCc1c2cc2c([c:0]1[CH3:0])OCO2,c12c(c([*])c3c(c1)OCO3)CCN1C([*])CCC13C2([*])CC=C3,C*|O=C(O)C*|C(=CC*)(C)C,13.95596981048584
[CH3:0][c:0]1c2c(cc3c1O[CH:1]([N:1](C)C)O3)C1CC=CC13CC[CH:2]([NH:2]C)N3CC2,C1=CCC2c3c(c([*])c4c(c3)OC([*])O4)CCN3C([*])CCC123,C*|N(*)(C)C|N(C)*,11.37353229522705
[CH3:0][C:0]12CC=CC13CC[CH:1]([CH3:1])N3CCc1cc3c([c:2]([NH2:2])c12)OCO3,[*]C12C3(N(C([*])CC3)CCc3cc4c(c([*])c31)OCO4)C=CC2,*C|C*|*N,6.453520774841309
[CH3:0][c:0]1c2c(cc3c1C1C4(C=C[CH:2]1[CH3:2])CC[CH:1]([NH:1]C1CN5CCC1CC5)N4CC3)OCO2,C12c3c([*])c4c(cc3CCN3C([*])CCC13C=CC2[*])OCO4,C*|C1CC2CCN1CC2N*|*C,18.008934020996094
[NH2:0][c:0]1c2c(cc3c1C1CC=CC14CC[CH:2]([CH3:2])N4CC3)O[CH:1]([N:1]1CCOCC1)O2,C1Cc2c(c([*])c3c(c2)OC([*])O3)C2CC=CC23N1C([*])CC3,*N|*N1CCOCC1|*C,10.674086570739746
C=C[CH2:0][C:0]12c3cc4c(cc3CCN3C1(C=C[CH:1]2[CH2:1]C=C)CC[CH:2]3[NH2:2])OCO4,C1=CC23C([*])(C1[*])c1cc4c(cc1CCN2C([*])CC3)OCO4,*CC=C|*CC=C|N*,11.406396865844727
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)[C:2]1([CH2:2]C)CC=CC12CC[CH:1]([NH:1]C)N2CC3,[*]C1Oc2c(cc3c(c2)CCN2C4(CCC2[*])C=CCC43[*])O1,C(*)(O)(C)C|CN*|C(*)C,11.64834213256836
CCCC[O:0][CH:0]1Oc2cc3c(cc2O1)C1C2(C=C[CH:2]1[c:2]1ccccc1)CC[CH:1]([CH3:1])N2CC3,c1c2c(cc3c1OC([*])O3)C1C3(CCC([*])N3CC2)C=CC1[*],C(CCC)O*|*C|c1ccccc1*,12.534667015075684
COc1c(O)c2cccc3c2c([c:1]1[CH:1]1c2cc4c([c:2]([CH3:2])c2C2CC=CC25CCCN5[CH:0]1[CH3:0])OCO4)C=CC=C3,C1CCC23N1C([*])C([*])c1c(c([*])c4c(c1)OCO4)C2CC=C3,*C|COc1c(O)c2cccc3c2c(c1*)cccc3|C*,20.894906997680664
CC1C(=O)ON(CCOc2cc3[nH]c4c-3cccc4[nH][c:1]2[CH:1]2c3cc4c(cc3C3C5(C=C[CH:2]3[CH2:2]C)CCCN5[CH:0]2[NH:0]c2ccc(C(N)=O)cc2)OCO4)C1=O,c1c2c(cc3c1OCO3)C1C3(N(CCC3)C([*])C2[*])C=CC1[*],c1c(N*)ccc(C(N)=O)c1|C1(=O)ON(CCOc2cc3[nH]c4c3cccc4[nH]c2*)C(=O)C1C|CC*,49.582672119140625
C#[C:1][CH:1]1Oc2cc3c(cc2O1)[CH:2]([CH3:2])[CH:0]([CH3:0])N1CCCC12C=CCC32,[*]C1N2CCCC23C(c2c(cc4c(c2)OC([*])O4)C1[*])CC=C3,C*|C#C*|*C,9.12053394317627
O=[N+]([O-])c1cc[c:0](-[c:0]2c3c([c:1]([CH3:1])c4c2C2CC=CC25CCCN5[CH:2]([CH2:2]O)C4)OCO3)cc1,[*]c1c2c(c([*])c3c1OCO3)CC([*])N1C3(C=CCC32)CCC1,c1(*)ccc([N+]([O-])=O)cc1|C*|OC*,16.214948654174805
[CH3:0][CH:0]1Cc2c(cc3c([c:1]2[CH3:1])OCO3)[C:2]2([CH2:2]C)CC=CC23CCCN13,C1CC23N(C1)C([*])Cc1c(cc4c(c1[*])OCO4)C2([*])CC=C3,C*|*C|CC*,4.016231060028076
